Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69275,G2/M Transition,,-2.7,1.9,3.3,5157,90,663,22,3.3,0.7,890|994|1063|1453|3320|4218|4659|5500|5520|5683|5690|5693|5713|5714|5715|5717|9702|10197|10806|10844|84790|203068,CCNA2|CDC25B|CENPF|CSNK1D|HSP90AA1|RAB8A|PPP1R12A|PPP1CB|PPP2R2A|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|CEP57|PSME3|SDCCAG8|TUBGCP2|TUBA1C|TUBB,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0044000,movement in host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.7,2.1,3.4,5157,63,663,17,2.6,0.61,558|975|1969|3383|3609|3916|3949|5119|5245|5478|5481|5817|7879|9218|9798|9972|29082,AXL|CD81|EPHA2|ICAM1|ILF3|LAMP1|LDLR|CHMP1A|PHB1|PPIA|PPID|PVR|RAB7A|VAPA|IST1|NUP153|CHMP4A,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,,-2.7,2.6,3.5,5157,33,663,11,1.7,0.5,892|6720|6721|7026|9611|9612|9967|9968|10498|80306|84246,CCNC|SREBF1|SREBF2|NR2F2|NCOR1|NCOR2|THRAP3|MED12|CARM1|MED28|MED10,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,,-2.7,2.9,3.6,5157,24,663,9,1.4,0.45,890|5683|5690|5693|5713|5714|5715|5717|10197,CCNA2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5362768,Hh mutants are degraded by ERAD,,-2.7,2.9,3.6,5157,24,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7415|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|VCP|PSME3,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5387390,Hh mutants abrogate ligand secretion,,-2.7,2.9,3.6,5157,24,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7415|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|VCP|PSME3,-0.44
Regulatable_sites,GeDiPNet,37,GDP05227,Noonan Syndrome,,-2.7,3.9,3.8,5157,12,663,6,0.9,0.37,1969|3845|4893|5500|5781|5921,EPHA2|KRAS|NRAS|PPP1CB|PTPN11|RASA1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-2.7,1.9,3.3,5157,91,663,22,3.3,0.7,890|994|1063|1453|3320|4218|4659|5500|5520|5683|5690|5693|5713|5714|5715|5717|9702|10197|10806|10844|84790|203068,CCNA2|CDC25B|CENPF|CSNK1D|HSP90AA1|RAB8A|PPP1R12A|PPP1CB|PPP2R2A|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|CEP57|PSME3|SDCCAG8|TUBGCP2|TUBA1C|TUBB,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9692914,SARS-CoV-1-host interactions,,-2.7,2.3,3.4,5157,48,663,14,2.1,0.56,3178|4089|5094|5478|6188|6191|6223|6228|6235|7329|7529|7534|57506|340061,HNRNPA1|SMAD4|PCBP2|PPIA|RPS3|RPS4X|RPS19|RPS23|RPS29|UBE2I|YWHAB|YWHAZ|MAVS|STING1,-0.44
Regulatable_sites,CORUM,33,CORUM:1181,C complex spliceosome,,-2.7,2.3,3.4,5157,48,663,14,2.1,0.56,3178|3183|3185|4670|6629|6635|6636|9939|22913|23020|26986|51503|57461|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SNRPB2|SNRPE|SNRPF|RBM8A|RALY|SNRNP200|PABPC1|CWC15|ISY1|HNRNPA3,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0071895,odontoblast differentiation,19_GO:0032502 developmental process,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,4087|4131|203068,SMAD2|MAP1B|TUBB,-0.44
Regulatable_sites,CORUM,33,CORUM:5235,WRN-Ku70-Ku80-PARP1 complex,,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,142|7486|7520,PARP1|WRN|XRCC5,-0.44
Regulatable_sites,GeDiPNet,37,GDP00648,Autoimmune Leukoproliferative Disorder,,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,355|3845|4893,FAS|KRAS|NRAS,-0.44
Regulatable_sites,GO Biological Processes,19,GO:1900121,negative regulation of receptor binding,19_GO:0065007 biological regulation,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,488|567|5792,ATP2A2|B2M|PTPRF,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0106120,positive regulation of sterol biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,5562|6720|6721,PRKAA1|SREBF1|SREBF2,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0045542,positive regulation of cholesterol biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,5562|6720|6721,PRKAA1|SREBF1|SREBF2,-0.44
Regulatable_sites,CORUM,33,CORUM:1308,PABPC1-HSPA8-HNRPD-EIF4G1 complex,,-2.7,7.8,4.5,5157,3,663,3,0.45,0.26,1981|3184|26986,EIF4G1|HNRNPD|PABPC1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-2.7,1.8,3.2,5157,114,663,26,3.9,0.75,60|1739|3572|3845|4893|5245|5500|5501|5683|5690|5693|5713|5714|5715|5717|5781|5786|5906|5921|6464|7414|7529|8826|10197|26523|27161,ACTB|DLG1|IL6ST|KRAS|NRAS|PHB1|PPP1CB|PPP1CC|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PTPN11|PTPRA|RAP1A|RASA1|SHC1|VCL|YWHAB|IQGAP1|PSME3|AGO1|AGO2,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.7,1.6,3.1,5157,174,663,36,5.4,0.88,142|355|488|637|824|1495|1654|1676|1687|1785|2923|3491|4089|4170|5245|5481|5978|6188|6421|6477|7072|8575|9521|10181|10276|10399|10498|10550|10616|10955|23411|27086|27166|27250|55749|57805,PARP1|FAS|ATP2A2|BID|CAPN2|CTNNA1|DDX3X|DFFA|GSDME|DNM2|PDIA3|CCN1|SMAD4|MCL1|PHB1|PPID|REST|RPS3|SFPQ|SIAH1|TIA1|PRKRA|EEF1E1|RBM5|NET1|RACK1|CARM1|ARL6IP5|RBCK1|SERINC3|SIRT1|FOXP1|PRELID1|PDCD4|CCAR1|CCAR2,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0032873,negative regulation of stress-activated MAPK cascade,19_GO:0048519 negative regulation of biological process,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,1739|5478|7430|9611|10114|27250|65018|140885,DLG1|PPIA|EZR|NCOR1|HIPK3|PDCD4|PINK1|SIRPA,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6802949,Signaling by RAS mutants,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,60|3845|4893|5245|5906|7414|7529|8826,ACTB|KRAS|NRAS|PHB1|RAP1A|VCL|YWHAB|IQGAP1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,60|3845|4893|5245|5906|7414|7529|8826,ACTB|KRAS|NRAS|PHB1|RAP1A|VCL|YWHAB|IQGAP1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0070303,negative regulation of stress-activated protein kinase signaling cascade,19_GO:0048519 negative regulation of biological process,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,1739|5478|7430|9611|10114|27250|65018|140885,DLG1|PPIA|EZR|NCOR1|HIPK3|PDCD4|PINK1|SIRPA,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9649948,Signaling downstream of RAS mutants,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,60|3845|4893|5245|5906|7414|7529|8826,ACTB|KRAS|NRAS|PHB1|RAP1A|VCL|YWHAB|IQGAP1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69610,p53-Independent DNA Damage Response,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,60|3845|4893|5245|5906|7414|7529|8826,ACTB|KRAS|NRAS|PHB1|RAP1A|VCL|YWHAB|IQGAP1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,,-2.7,3.1,3.6,5157,20,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0002183,cytoplasmic translational initiation,19_GO:0008152 metabolic process,-2.6,3.4,3.7,5157,16,663,7,1.1,0.4,1939|1974|1981|3646|8661|8667|8669,EIF2D|EIF4A2|EIF4G1|EIF3E|EIF3A|EIF3H|EIF3J,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0035891,exit from host cell,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.6,3.4,3.7,5157,16,663,7,1.1,0.4,5119|5478|5481|7879|9218|9798|29082,CHMP1A|PPIA|PPID|RAB7A|VAPA|IST1|CHMP4A,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0019076,viral release from host cell,19_GO:0016032 viral process,-2.6,3.4,3.7,5157,16,663,7,1.1,0.4,5119|5478|5481|7879|9218|9798|29082,CHMP1A|PPIA|PPID|RAB7A|VAPA|IST1|CHMP4A,-0.43
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5674135,MAP2K and MAPK activation,,-2.6,3.4,3.7,5157,16,663,7,1.1,0.4,60|3845|4893|5906|7414|7529|8826,ACTB|KRAS|NRAS|RAP1A|VCL|YWHAB|IQGAP1,-0.43
Regulatable_sites,Reactome Gene Sets,6,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,,-2.6,2.1,3.3,5157,64,663,17,2.6,0.61,518|1345|1353|1431|1738|2739|3939|4700|4711|4731|6566|7381|10632|10975|23530|25915|116228,ATP5MC3|COX6C|COX11|CS|DLD|GLO1|LDHA|NDUFA6|NDUFB5|NDUFV3|SLC16A1|UQCRB|ATP5MG|UQCR11|NNT|NDUFAF3|COX20,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0051881,regulation of mitochondrial membrane potential,19_GO:0065007 biological regulation,-2.6,2.7,3.5,5157,29,663,10,1.5,0.47,142|637|2730|7415|10399|10550|23530|27068|27166|65018,PARP1|BID|GCLM|VCP|RACK1|ARL6IP5|NNT|PPA2|PRELID1|PINK1,-0.43
Regulatable_sites,GO Biological Processes,19,GO:1902373,negative regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.6,2.7,3.5,5157,29,663,10,1.5,0.47,1153|3183|3184|7812|8531|9704|9967|10644|23367|26986,CIRBP|HNRNPC|HNRNPD|CSDE1|YBX3|DHX34|THRAP3|IGF2BP2|LARP1|PABPC1,-0.43
Regulatable_sites,Reactome Gene Sets,6,R-HSA-68949,Orc1 removal from chromatin,,-2.6,2.7,3.5,5157,29,663,10,1.5,0.47,890|4999|5683|5690|5693|5713|5714|5715|5717|10197,CCNA2|ORC2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.43
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5689880,Ub-specific processing proteases,,-2.6,2,3.3,5157,75,663,19,2.9,0.65,890|4087|4089|4193|5683|5690|5693|5713|5714|5715|5717|6885|8237|8724|10197|10869|55031|55611|57599,CCNA2|SMAD2|SMAD4|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|MAP3K7|USP11|SNX3|PSME3|USP19|USP47|OTUB1|WDR48,-0.42
Regulatable_sites,GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.6,1.6,3.1,5157,169,663,35,5.3,0.87,355|558|1981|2730|2752|3178|3309|3552|3949|3992|4131|4149|4193|5562|5610|5828|6223|6566|6720|6721|6885|7486|7534|8131|8428|8565|8614|10985|23367|23411|23530|23710|26100|54407|83939,FAS|AXL|EIF4G1|GCLM|GLUL|HNRNPA1|HSPA5|IL1A|LDLR|FADS1|MAP1B|MAX|MDM2|PRKAA1|EIF2AK2|PEX2|RPS19|SLC16A1|SREBF1|SREBF2|MAP3K7|WRN|YWHAZ|NPRL3|STK24|YARS1|STC2|GCN1|LARP1|SIRT1|NNT|GABARAPL1|WIPI2|SLC38A2|EIF2A,-0.41
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-2.6,1.9,3.2,5157,92,663,22,3.3,0.7,60|1739|3845|4893|5245|5500|5501|5683|5690|5693|5713|5714|5715|5717|5786|5906|5921|6464|7414|7529|8826|10197,ACTB|DLG1|KRAS|NRAS|PHB1|PPP1CB|PPP1CC|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PTPRA|RAP1A|RASA1|SHC1|VCL|YWHAB|IQGAP1|PSME3,-0.41
Regulatable_sites,GO Biological Processes,19,GO:0034248,regulation of amide metabolic process,19_GO:0008152 metabolic process,-2.6,1.5,3.1,5157,219,663,43,6.5,0.96,677|1153|1654|1974|1981|3184|3491|3609|3646|5562|5610|5935|6188|6191|6451|6949|7072|7555|7812|8531|8570|8667|9125|9939|10399|10644|10658|10767|10959|10985|23367|23521|26135|26523|26986|27161|55571|57142|65018|83939|94101|127933|253943,ZFP36L1|CIRBP|DDX3X|EIF4A2|EIF4G1|HNRNPD|CCN1|ILF3|EIF3E|PRKAA1|EIF2AK2|RBM3|RPS3|RPS4X|SH3BGRL|TCOF1|TIA1|CNBP|CSDE1|YBX3|KHSRP|EIF3H|CNOT9|RBM8A|RACK1|IGF2BP2|CELF1|HBS1L|TMED2|GCN1|LARP1|RPL13A|SERBP1|AGO1|PABPC1|AGO2|CNOT11|RTN4|PINK1|EIF2A|ORMDL1|UHMK1|YTHDF3,-0.41
Regulatable_sites,KEGG Pathway,24,hsa04217,Necroptosis,,-2.6,2.2,3.3,5157,49,663,14,2.1,0.56,142|355|637|824|2752|3320|3552|5119|5478|5481|5610|6778|10616|29082,PARP1|FAS|BID|CAPN2|GLUL|HSP90AA1|IL1A|CHMP1A|PPIA|PPID|EIF2AK2|STAT6|RBCK1|CHMP4A,-0.39
Regulatable_sites,GO Biological Processes,19,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0008152 metabolic process,-2.6,2.2,3.3,5157,49,663,14,2.1,0.56,355|637|1654|5978|6188|7415|8996|10016|10399|10550|23411|55031|79886|80196,FAS|BID|DDX3X|REST|RPS3|VCP|NOL3|PDCD6|RACK1|ARL6IP5|SIRT1|USP47|CAAP1|RNF34,-0.39
Regulatable_sites,Reactome Gene Sets,6,R-HSA-8878159,Transcriptional regulation by RUNX3,,-2.6,2.4,3.4,5157,39,663,12,1.8,0.52,463|3845|4089|4193|5683|5690|5693|5713|5714|5715|5717|10197,ZFHX3|KRAS|SMAD4|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.39
Regulatable_sites,GO Biological Processes,19,GO:0006446,regulation of translational initiation,19_GO:0008152 metabolic process,-2.6,2.3,3.3,5157,44,663,13,2,0.54,1654|1974|1981|3646|6451|7812|8667|10959|23367|23521|27161|127933|253943,DDX3X|EIF4A2|EIF4G1|EIF3E|SH3BGRL|CSDE1|EIF3H|TMED2|LARP1|RPL13A|AGO2|UHMK1|YTHDF3,-0.39
Regulatable_sites,GO Biological Processes,19,GO:0048255,mRNA stabilization,19_GO:0048519 negative regulation of biological process,-2.6,2.8,3.5,5157,25,663,9,1.4,0.45,1153|3183|3184|7812|8531|9967|10644|23367|26986,CIRBP|HNRNPC|HNRNPD|CSDE1|YBX3|THRAP3|IGF2BP2|LARP1|PABPC1,-0.38
Regulatable_sites,GO Biological Processes,19,GO:1901184,regulation of ERBB signaling pathway,19_GO:0050896 response to stimulus,-2.6,2.8,3.5,5157,25,663,9,1.4,0.45,7879|9052|9125|23636|27246|54206|55658|55704|57142,RAB7A|GPRC5A|CNOT9|NUP62|RNF115|ERRFI1|RNF126|CCDC88A|RTN4,-0.38
Regulatable_sites,GO Biological Processes,19,GO:0070301,cellular response to hydrogen peroxide,19_GO:0050896 response to stimulus,-2.6,2.8,3.5,5157,25,663,9,1.4,0.45,558|4193|5562|6188|6778|10105|10276|23411|140885,AXL|MDM2|PRKAA1|RPS3|STAT6|PPIF|NET1|SIRT1|SIRPA,-0.38
Regulatable_sites,GO Biological Processes,19,GO:0090278,negative regulation of peptide hormone secretion,19_GO:0051179 localization,-2.6,4.3,3.8,5157,9,663,5,0.75,0.34,5715|5781|5978|6720|84522,PSMD9|PTPN11|REST|SREBF1|JAGN1,-0.38
Regulatable_sites,GO Biological Processes,19,GO:0002792,negative regulation of peptide secretion,19_GO:0051179 localization,-2.6,4.3,3.8,5157,9,663,5,0.75,0.34,5715|5781|5978|6720|84522,PSMD9|PTPN11|REST|SREBF1|JAGN1,-0.38
Regulatable_sites,WikiPathways,27,WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,,-2.6,4.3,3.8,5157,9,663,5,0.75,0.34,3949|5562|6720|6721|23411,LDLR|PRKAA1|SREBF1|SREBF2|SIRT1,-0.38
Regulatable_sites,GO Biological Processes,19,GO:0046676,negative regulation of insulin secretion,19_GO:0051179 localization,-2.6,4.3,3.8,5157,9,663,5,0.75,0.34,5715|5781|5978|6720|84522,PSMD9|PTPN11|REST|SREBF1|JAGN1,-0.38
Regulatable_sites,GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-2.5,1.8,3.1,5157,93,663,22,3.3,0.7,355|1981|2752|3178|3309|3992|4149|4193|5562|5610|6720|6721|6885|7486|7534|8131|8428|10985|23411|23710|26100|54407,FAS|EIF4G1|GLUL|HNRNPA1|HSPA5|FADS1|MAX|MDM2|PRKAA1|EIF2AK2|SREBF1|SREBF2|MAP3K7|WRN|YWHAZ|NPRL3|STK24|GCN1|SIRT1|GABARAPL1|WIPI2|SLC38A2,-0.38
Regulatable_sites,Reactome Gene Sets,6,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,,-2.5,2.6,3.4,5157,30,663,10,1.5,0.47,890|5683|5690|5693|5713|5714|5715|5717|10197|119504,CCNA2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|ANAPC16,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,,-2.5,2.6,3.4,5157,30,663,10,1.5,0.47,890|5683|5690|5693|5713|5714|5715|5717|10197|119504,CCNA2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|ANAPC16,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,,-2.5,2.6,3.4,5157,30,663,10,1.5,0.47,890|5683|5690|5693|5713|5714|5715|5717|10197|119504,CCNA2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|ANAPC16,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-169911,Regulation of Apoptosis,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-180534,Vpu mediated degradation of CD4,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9824272,Somitogenesis,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.36
Regulatable_sites,Canonical Pathways,11,M156,PID ECADHERIN NASCENT AJ PATHWAY,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,1495|1500|1739|5906|8826|10006|10163|26999,CTNNA1|CTNND1|DLG1|RAP1A|IQGAP1|ABI1|WASF2|CYFIP2,-0.36
Regulatable_sites,Reactome Gene Sets,6,R-HSA-4641257,Degradation of AXIN,,-2.5,3,3.5,5157,21,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.36
Regulatable_sites,GO Biological Processes,19,GO:0010035,response to inorganic substance,19_GO:0050896 response to stimulus,-2.5,1.7,3,5157,141,663,30,4.5,0.81,142|546|558|567|824|890|2821|3178|3184|3552|3710|4131|4193|5562|6188|6778|7415|8314|8428|8754|8826|10016|10105|10276|10494|23411|54407|65018|79752|140885,PARP1|ATRX|AXL|B2M|CAPN2|CCNA2|GPI|HNRNPA1|HNRNPD|IL1A|ITPR3|MAP1B|MDM2|PRKAA1|RPS3|STAT6|VCP|BAP1|STK24|ADAM9|IQGAP1|PDCD6|PPIF|NET1|STK25|SIRT1|SLC38A2|PINK1|ZFAND1|SIRPA,-0.35
Regulatable_sites,GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,2,3.2,5157,66,663,17,2.6,0.61,558|975|1969|3383|3609|3916|3949|5119|5245|5478|5481|5817|7879|9218|9798|9972|29082,AXL|CD81|EPHA2|ICAM1|ILF3|LAMP1|LDLR|CHMP1A|PHB1|PPIA|PPID|PVR|RAB7A|VAPA|IST1|NUP153|CHMP4A,-0.35
Regulatable_sites,CORUM,33,CORUM:194,PA28gamma-20S proteasome,,-2.5,5.2,3.9,5157,6,663,4,0.6,0.3,5683|5690|5693|10197,PSMA2|PSMB2|PSMB5|PSME3,-0.35
Regulatable_sites,Reactome Gene Sets,6,R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",,-2.5,5.2,3.9,5157,6,663,4,0.6,0.3,6613|7329|10054|10055,SUMO2|UBE2I|UBA2|SAE1,-0.35
Regulatable_sites,CORUM,33,CORUM:1097,"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)",,-2.5,5.2,3.9,5157,6,663,4,0.6,0.3,3646|8661|8667|8669,EIF3E|EIF3A|EIF3H|EIF3J,-0.35
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,,-2.5,2.4,3.3,5157,35,663,11,1.7,0.5,890|994|4149|5683|5690|5693|5713|5714|5715|5717|10197,CCNA2|CDC25B|MAX|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.35
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9759194,Nuclear events mediated by NFE2L2,,-2.5,2.4,3.3,5157,35,663,11,1.7,0.5,2730|4097|5683|5690|5693|5713|5714|5715|5717|7086|10197,GCLM|MAFG|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|TKT|PSME3,-0.35
Regulatable_sites,GO Biological Processes,19,GO:0022406,membrane docking,19_GO:0009987 cellular process,-2.5,2.2,3.2,5157,45,663,13,2,0.54,488|3383|4218|6810|7430|7879|8724|9218|10490|10640|10652|81671|118987,ATP2A2|ICAM1|RAB8A|STX4|EZR|RAB7A|SNX3|VAPA|VTI1B|EXOC5|YKT6|VMP1|PDZD8,-0.35
Regulatable_sites,GO Biological Processes,19,GO:0044703,multi-organism reproductive process,19_GO:0022414 reproductive process,-2.5,2.2,3.2,5157,45,663,13,2,0.54,142|824|2288|6159|6670|7026|8614|9191|10959|23633|54407|81539|81671,PARP1|CAPN2|FKBP4|RPL29|SP3|NR2F2|STC2|DEDD|TMED2|KPNA6|SLC38A2|SLC38A1|VMP1,-0.35
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6802957,Oncogenic MAPK signaling,,-2.5,2.3,3.3,5157,40,663,12,1.8,0.52,60|3845|4893|5245|5500|5501|5906|7414|7529|8826|22906|56829,ACTB|KRAS|NRAS|PHB1|PPP1CB|PPP1CC|RAP1A|VCL|YWHAB|IQGAP1|TRAK1|ZC3HAV1,-0.35
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9656223,Signaling by RAF1 mutants,,-2.5,3.2,3.5,5157,17,663,7,1.1,0.4,60|3845|4893|5906|7414|7529|8826,ACTB|KRAS|NRAS|RAP1A|VCL|YWHAB|IQGAP1,-0.34
