_MEMBER_Control_sites,_MEMBER_PRMT_reg,_MEMBER_Regulatable_sites,_LogP_Control_sites,_LogP_PRMT_reg,_LogP_Regulatable_sites,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,-2.645173651212175,0.0,0.0,GO:0071895,M100,1,0,GO Biological Processes,19,odontoblast differentiation,19_GO:0032502 developmental process,-2.645173651212175,7.606194690265487,4.452670506004896,5157,3,678,3,0.4424778761061947,0.25489890685040995,4087|4131|203068,SMAD2|MAP1B|TUBB,-0.5347146750077191,0,46,1,1,-2.645173651212175,7.606194690265487,
1,0,0,-2.258467924442387,0.0,0.0,GO:0060563,M100,1,0,GO Biological Processes,19,neuroepithelial cell differentiation,19_GO:0032502 developmental process,-2.258467924442387,3.8030973451327434,3.451770128046587,5157,10,678,5,0.7374631268436578,0.32858519640921113,2624|4087|4131|9231|203068,GATA2|SMAD2|MAP1B|DLG5|TUBB,-0.3629439533495661,0,46,0,0,-2.645173651212175,7.606194690265487,
1,0,0,-2.645173651212175,0.0,0.0,CORUM:5235,M100,1,0,CORUM,33,WRN-Ku70-Ku80-PARP1 complex,,-2.645173651212175,7.606194690265487,4.452670506004896,5157,3,678,3,0.4424778761061947,0.25489890685040995,142|7486|7520,PARP1|WRN|XRCC5,-0.5347146750077191,0,47,1,1,-2.645173651212175,7.606194690265487,
1,0,0,-2.0880153145599487,0.0,0.0,GO:0009651,M100,1,0,GO Biological Processes,19,response to salt stress,19_GO:0050896 response to stimulus,-2.0880153145599487,5.704646017699115,3.6619098349837045,5157,4,678,3,0.4424778761061947,0.25489890685040995,677|3320|7520,ZFP36L1|HSP90AA1|XRCC5,-0.3190367789184187,0,47,0,0,-2.645173651212175,7.606194690265487,
1,0,0,-2.0880153145599487,0.0,0.0,R-HSA-162592,M100,1,0,Reactome Gene Sets,6,Integration of provirus,,-2.0880153145599487,5.704646017699115,3.6619098349837045,5157,4,678,3,0.4424778761061947,0.25489890685040995,5478|7520|11168,PPIA|XRCC5|PSIP1,-0.3190367789184187,0,47,0,0,-2.645173651212175,7.606194690265487,
1,0,0,-2.0880153145599487,0.0,0.0,R-HSA-162594,M100,1,0,Reactome Gene Sets,6,Early Phase of HIV Life Cycle,,-2.0880153145599487,5.704646017699115,3.6619098349837045,5157,4,678,3,0.4424778761061947,0.25489890685040995,5478|7520|11168,PPIA|XRCC5|PSIP1,-0.3190367789184187,0,47,0,0,-2.645173651212175,7.606194690265487,
1,0,0,-2.0880153145599487,0.0,0.0,R-HSA-1834941,M100,1,0,Reactome Gene Sets,6,STING mediated induction of host immune responses,,-2.0880153145599487,5.704646017699115,3.6619098349837045,5157,4,678,3,0.4424778761061947,0.25489890685040995,6778|7520|340061,STAT6|XRCC5|STING1,-0.3190367789184187,0,47,0,0,-2.645173651212175,7.606194690265487,
1,0,0,-2.645173651212175,0.0,0.0,GO:1900121,M100,1,0,GO Biological Processes,19,negative regulation of receptor binding,19_GO:0065007 biological regulation,-2.645173651212175,7.606194690265487,4.452670506004896,5157,3,678,3,0.4424778761061947,0.25489890685040995,488|567|5792,ATP2A2|B2M|PTPRF,-0.5347146750077191,0,48,1,1,-2.645173651212175,7.606194690265487,
1,0,0,-2.633298565238895,0.0,0.0,R-HSA-381340,M100,1,0,Reactome Gene Sets,6,Transcriptional regulation of white adipocyte differentiation,,-2.633298565238895,2.5353982300884956,3.4423435803984326,5157,33,678,11,1.6224188790560472,0.48519321469368204,892|6720|6721|7026|9611|9612|9967|9968|10498|80306|84246,CCNC|SREBF1|SREBF2|NR2F2|NCOR1|NCOR2|THRAP3|MED12|CARM1|MED28|MED10,-0.5347146750077191,0,49,1,1,-2.633298565238895,2.5353982300884956,
0,0,1,0.0,0.0,-2.633211744124668,hsa04360,M001,1,0,KEGG Pathway,24,Axon guidance,,-2.633211744124668,1.9044314868804662,3.2082783759557136,5157,50,1029,19,1.84645286686103,0.4196762814844159,659|1946|2773|3983|4756|5058|5062|5290|5361|5532|5578|5594|8829|9353|9860|22885|23365|23380|56896,BMPR2|EFNA5|GNAI3|ABLIM1|NEO1|PAK1|PAK2|PIK3CA|PLXNA1|PPP3CB|PRKCA|MAPK1|NRP1|SLIT2|LRIG2|ABLIM3|ARHGEF12|SRGAP2|DPYSL5,-0.5347146750077191,0,50,1,1,-2.633211744124668,1.9044314868804662,
0,0,1,0.0,0.0,-2.6024705274049387,GO:0048286,M001,1,0,GO Biological Processes,19,lung alveolus development,19_GO:0032502 developmental process,-2.6024705274049387,2.5058309037900877,3.3684547542224816,5157,20,1029,10,0.9718172983479106,0.3058186943799978,659|1385|2355|4124|5154|10728|10905|23657|55151|171023,BMPR2|CREB1|FOSL2|MAN2A1|PDGFA|PTGES3|MAN1A2|SLC7A11|TMEM38B|ASXL1,-0.5341655827017047,0,51,1,1,-2.6024705274049387,2.5058309037900877,
1,0,0,-2.2404710711344125,0.0,0.0,WP4298,M100,1,0,WikiPathways,27,Acute viral myocarditis,,-2.601985315986343,1.6248404934070608,2.9794170706957366,5157,27,2351,20,0.8507018290089323,0.18941186963486956,27|60|142|595|637|663|1385|1604|1676|1981|2932|5594|5921|6443|6654|6774|26986|54108|54205|79886,ABL2|ACTB|PARP1|CCND1|BID|BNIP2|CREB1|CD55|DFFA|EIF4G1|GSK3B|MAPK1|RASA1|SGCB|SOS1|STAT3|PABPC1|CHRAC1|CYCS|CAAP1,0.0,0,52,1,1,-2.601985315986343,1.6248404934070608,
1,0,0,-2.5993702492547848,0.0,0.0,GO:0032873,M100,1,0,GO Biological Processes,19,negative regulation of stress-activated MAPK cascade,19_GO:0048519 negative regulation of biological process,-2.5993702492547848,3.0424778761061946,3.5603963408307333,5157,20,678,8,1.1799410029498525,0.41470364640666435,1739|5478|7430|9611|10114|27250|65018|140885,DLG1|PPIA|EZR|NCOR1|HIPK3|PDCD4|PINK1|SIRPA,-0.5341655827017047,0,53,1,1,-2.5993702492547848,3.0424778761061946,
1,0,0,-2.5993702492547848,0.0,0.0,GO:0070303,M100,1,0,GO Biological Processes,19,negative regulation of stress-activated protein kinase signaling cascade,19_GO:0048519 negative regulation of biological process,-2.5993702492547848,3.0424778761061946,3.5603963408307333,5157,20,678,8,1.1799410029498525,0.41470364640666435,1739|5478|7430|9611|10114|27250|65018|140885,DLG1|PPIA|EZR|NCOR1|HIPK3|PDCD4|PINK1|SIRPA,-0.5341655827017047,0,53,0,0,-2.5993702492547848,3.0424778761061946,
1,0,0,-2.5365857742661855,0.0,0.0,R-HSA-1428517,M100,1,0,Reactome Gene Sets,6,The citric acid (TCA) cycle and respiratory electron transport,,-2.5365857742661855,2.0203954646017697,3.195600191920356,5157,64,678,17,2.5073746312684366,0.6004552545050352,518|1345|1353|1431|1738|2739|3939|4700|4711|4731|6566|7381|10632|10975|23530|25915|116228,ATP5MC3|COX6C|COX11|CS|DLD|GLO1|LDHA|NDUFA6|NDUFB5|NDUFV3|SLC16A1|UQCRB|ATP5MG|UQCR11|NNT|NDUFAF3|COX20,-0.5097790668575428,0,54,1,1,-2.5365857742661855,2.2613011241329826,
1,0,0,-2.2023697177793573,0.0,0.0,hsa00190,M100,1,0,KEGG Pathway,24,Oxidative phosphorylation,,-2.2023697177793573,2.2613011241329826,2.9954731724810957,5157,37,678,11,1.6224188790560472,0.48519321469368204,518|1345|1353|4700|4711|4731|7381|9550|10632|10975|27068,ATP5MC3|COX6C|COX11|NDUFA6|NDUFB5|NDUFV3|UQCRB|ATP6V1G1|ATP5MG|UQCR11|PPA2,-0.3458578617254366,0,54,0,0,-2.5365857742661855,2.2613011241329826,
0,1,0,0.0,-2.534030107602379,0.0,GO:0001539,M010,1,0,GO Biological Processes,19,cilium or flagellum-dependent cell motility,19_GO:0009987 cellular process,-2.534030107602379,3.6958910654562827,3.6761248857389934,5157,13,644,6,0.9316770186335404,0.3785795611965228,2622|3301|23230|54585|144132|144406,GAS8|DNAJA1|VPS13A|LZTFL1|DNHD1|CFAP251,-0.5097790668575428,0,55,1,1,-2.534030107602379,3.6958910654562827,
0,1,0,0.0,-2.534030107602379,0.0,GO:0030317,M010,1,0,GO Biological Processes,19,flagellated sperm motility,19_GO:0022414 reproductive process,-2.534030107602379,3.6958910654562827,3.6761248857389934,5157,13,644,6,0.9316770186335404,0.3785795611965228,2622|3301|23230|54585|144132|144406,GAS8|DNAJA1|VPS13A|LZTFL1|DNHD1|CFAP251,-0.5097790668575428,0,55,0,0,-2.534030107602379,3.6958910654562827,
0,1,0,0.0,-2.534030107602379,0.0,GO:0060285,M010,1,0,GO Biological Processes,19,cilium-dependent cell motility,19_GO:0009987 cellular process,-2.534030107602379,3.6958910654562827,3.6761248857389934,5157,13,644,6,0.9316770186335404,0.3785795611965228,2622|3301|23230|54585|144132|144406,GAS8|DNAJA1|VPS13A|LZTFL1|DNHD1|CFAP251,-0.5097790668575428,0,55,0,0,-2.534030107602379,3.6958910654562827,
0,1,0,0.0,-2.534030107602379,0.0,GO:0060294,M010,1,0,GO Biological Processes,19,cilium movement involved in cell motility,19_GO:0009987 cellular process,-2.534030107602379,3.6958910654562827,3.6761248857389934,5157,13,644,6,0.9316770186335404,0.3785795611965228,2622|3301|23230|54585|144132|144406,GAS8|DNAJA1|VPS13A|LZTFL1|DNHD1|CFAP251,-0.5097790668575428,0,55,0,0,-2.534030107602379,3.6958910654562827,
0,1,0,0.0,-2.534030107602379,0.0,GO:0097722,M010,1,0,GO Biological Processes,19,sperm motility,19_GO:0022414 reproductive process,-2.534030107602379,3.6958910654562827,3.6761248857389934,5157,13,644,6,0.9316770186335404,0.3785795611965228,2622|3301|23230|54585|144132|144406,GAS8|DNAJA1|VPS13A|LZTFL1|DNHD1|CFAP251,-0.5097790668575428,0,55,0,0,-2.534030107602379,3.6958910654562827,
0,1,0,0.0,-2.1647001655995273,0.0,GO:0003341,M010,1,0,GO Biological Processes,19,cilium movement,19_GO:0009987 cellular process,-2.1647001655995273,3.2031055900621115,3.2276142712177327,5157,15,644,6,0.9316770186335404,0.3785795611965228,2622|3301|23230|54585|144132|144406,GAS8|DNAJA1|VPS13A|LZTFL1|DNHD1|CFAP251,-0.324734862525644,0,55,0,0,-2.534030107602379,3.6958910654562827,
0,1,0,0.0,-2.534030107602379,0.0,WP3850,M010,1,0,WikiPathways,27,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,,-2.534030107602379,3.6958910654562827,3.6761248857389934,5157,13,644,6,0.9316770186335404,0.3785795611965228,93|2932|3688|4088|79109|114907,ACVR2B|GSK3B|ITGB1|SMAD3|MAPKAP1|FBXO32,-0.5097790668575428,0,56,1,1,-2.534030107602379,4.00388198757764,
0,1,0,0.0,-2.357372169549575,0.0,R-HSA-9615017,M010,1,0,Reactome Gene Sets,6,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",,-2.357372169549575,4.00388198757764,3.591472156438001,5157,10,644,5,0.7763975155279503,0.345865011658987,4088|4287|6648|25942|114907,SMAD3|ATXN3|SOD2|SIN3A|FBXO32,-0.42587518204163755,0,56,0,0,-2.534030107602379,4.00388198757764,
0,0,1,0.0,0.0,-2.51867406852384,GO:0006997,M001,1,0,GO Biological Processes,19,nucleus organization,19_GO:0009987 cellular process,-2.51867406852384,1.6705539358600585,3.036754726534865,5157,81,1029,27,2.623906705539359,0.4983020578618457,2113|3021|3267|5578|5819|6733|7110|8467|9221|9631|11176|22927|23141|23353|25978|51280|51510|55706|55746|57097|57132|79188|81929|84823|124491|137886|221035,ETS1|H3-3B|AGFG1|PRKCA|NECTIN2|SRPK2|TMF1|SMARCA5|NOLC1|NUP155|BAZ2A|HABP4|ANKLE2|SUN1|CHMP2B|GOLM1|CHMP5|NDC1|NUP133|PARP11|CHMP1B|TMEM43|SEH1L|LMNB2|TMEM170A|UBXN2B|REEP3,-0.5021643756756616,0,57,1,1,-2.51867406852384,1.6705539358600585,
1,0,0,-2.510178217549812,0.0,0.0,GO:0002792,M100,1,0,GO Biological Processes,19,negative regulation of peptide secretion,19_GO:0051179 localization,-2.510178217549812,4.225663716814159,3.7679214878627474,5157,9,678,5,0.7374631268436578,0.32858519640921113,5715|5781|5978|6720|84522,PSMD9|PTPN11|REST|SREBF1|JAGN1,-0.5021643756756616,0,58,1,1,-2.510178217549812,4.225663716814159,
1,0,0,-2.510178217549812,0.0,0.0,GO:0046676,M100,1,0,GO Biological Processes,19,negative regulation of insulin secretion,19_GO:0051179 localization,-2.510178217549812,4.225663716814159,3.7679214878627474,5157,9,678,5,0.7374631268436578,0.32858519640921113,5715|5781|5978|6720|84522,PSMD9|PTPN11|REST|SREBF1|JAGN1,-0.5021643756756616,0,58,0,0,-2.510178217549812,4.225663716814159,
1,0,0,-2.510178217549812,0.0,0.0,GO:0090278,M100,1,0,GO Biological Processes,19,negative regulation of peptide hormone secretion,19_GO:0051179 localization,-2.510178217549812,4.225663716814159,3.7679214878627474,5157,9,678,5,0.7374631268436578,0.32858519640921113,5715|5781|5978|6720|84522,PSMD9|PTPN11|REST|SREBF1|JAGN1,-0.5021643756756616,0,58,0,0,-2.510178217549812,4.225663716814159,
1,0,0,-2.2124497347800043,0.0,0.0,GO:0051051,M100,1,0,GO Biological Processes,19,negative regulation of transport,19_GO:0051179 localization,-2.2124497347800043,1.6298988621997472,2.7849006582378086,5157,126,678,27,3.982300884955752,0.750979073978413,4131|4947|5534|5569|5715|5781|5905|5906|5978|6386|6720|6721|7879|8724|8898|9972|10105|10399|10550|11252|26060|54899|55737|55829|79693|84522|140885,MAP1B|OAZ2|PPP3R1|PKIA|PSMD9|PTPN11|RANGAP1|RAP1A|REST|SDCBP|SREBF1|SREBF2|RAB7A|SNX3|MTMR2|NUP153|PPIF|RACK1|ARL6IP5|PACSIN2|APPL1|PXK|VPS35|SELENOS|YRDC|JAGN1|SIRPA,-0.34847898614629574,0,58,0,0,-2.510178217549812,4.225663716814159,
1,0,0,-2.495700208450441,0.0,0.0,GO:1901184,M100,1,0,GO Biological Processes,19,regulation of ERBB signaling pathway,19_GO:0050896 response to stimulus,-2.495700208450441,2.7382300884955755,3.389336696437159,5157,25,678,9,1.3274336283185841,0.439531264797975,7879|9052|9125|23636|27246|54206|55658|55704|57142,RAB7A|GPRC5A|CNOT9|NUP62|RNF115|ERRFI1|RNF126|CCDC88A|RTN4,-0.49502152497336105,0,59,1,1,-2.495700208450441,3.2597977243994944,
1,0,0,-2.299181774164773,0.0,0.0,GO:0042058,M100,1,0,GO Biological Processes,19,regulation of epidermal growth factor receptor signaling pathway,19_GO:0050896 response to stimulus,-2.299181774164773,2.7658889782783587,3.229128163543583,5157,22,678,8,1.1799410029498525,0.41470364640666435,7879|9052|9125|23636|27246|54206|55658|55704,RAB7A|GPRC5A|CNOT9|NUP62|RNF115|ERRFI1|RNF126|CCDC88A,-0.39046200150640564,0,59,0,0,-2.495700208450441,3.2597977243994944,
1,0,0,-2.2258712188413345,0.0,0.0,GO:0042059,M100,1,0,GO Biological Processes,19,negative regulation of epidermal growth factor receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.2258712188413345,3.2597977243994944,3.293867254018041,5157,14,678,6,0.8849557522123894,0.3596795290604816,7879|9052|23636|27246|54206|55658,RAB7A|GPRC5A|NUP62|RNF115|ERRFI1|RNF126,-0.34986415293475825,0,59,0,0,-2.495700208450441,3.2597977243994944,
1,0,0,-2.054351104684015,0.0,0.0,GO:1901185,M100,1,0,GO Biological Processes,19,negative regulation of ERBB signaling pathway,19_GO:0048519 negative regulation of biological process,-2.147295251951153,1.7548277328796258,2.6795778366263447,5157,15,2351,12,0.5104210974053595,0.14696935568899175,1956|5771|5774|5795|7879|9052|23636|26469|27131|27246|54206|55658,EGFR|PTPN2|PTPN3|PTPRJ|RAB7A|GPRC5A|NUP62|PTPN18|SNX5|RNF115|ERRFI1|RNF126,0.0,0,59,0,0,-2.495700208450441,3.2597977243994944,
1,0,0,-2.489956391025734,0.0,0.0,hsa04217,M100,1,0,KEGG Pathway,24,Necroptosis,,-2.489956391025734,2.173198482932996,3.2101465438632313,5157,49,678,14,2.0648967551622417,0.5461394098805699,142|355|637|824|2752|3320|3552|5119|5478|5481|5610|6778|10616|29082,PARP1|FAS|BID|CAPN2|GLUL|HSP90AA1|IL1A|CHMP1A|PPIA|PPID|EIF2AK2|STAT6|RBCK1|CHMP4A,-0.49502152497336105,0,60,1,1,-2.489956391025734,2.173198482932996,
0,0,1,0.0,0.0,-2.4809182242898316,GO:0018210,M001,1,0,GO Biological Processes,19,peptidyl-threonine modification,19_GO:0008152 metabolic process,-2.4809182242898316,2.227405247813411,3.1923130458982047,5157,27,1029,12,1.1661807580174928,0.3346786722300288,1386|1457|2590|5578|5594|7046|8445|8476|8658|27347|65125|204851,ATF2|CSNK2A1|GALNT2|PRKCA|MAPK1|TGFBR1|DYRK2|CDC42BPA|TNKS|STK39|WNK1|HIPK1,-0.4904737460041989,0,61,1,1,-2.4809182242898316,2.2970116618075807,
0,0,1,0.0,0.0,-2.4391875444363893,GO:0018107,M001,1,0,GO Biological Processes,19,peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-2.4391875444363893,2.2970116618075807,3.179495151898208,5157,24,1029,11,1.0689990281827018,0.32058793156015114,1386|1457|5578|5594|7046|8445|8476|8658|27347|65125|204851,ATF2|CSNK2A1|PRKCA|MAPK1|TGFBR1|DYRK2|CDC42BPA|TNKS|STK39|WNK1|HIPK1,-0.4785629958373837,0,61,0,0,-2.4809182242898316,2.2970116618075807,
1,0,0,-2.4476866775923867,0.0,0.0,R-HSA-3065678,M100,1,0,Reactome Gene Sets,6,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",,-2.4476866775923867,5.070796460176991,3.8814143619916393,5157,6,678,4,0.5899705014749262,0.29411380052977437,6613|7329|10054|10055,SUMO2|UBE2I|UBA2|SAE1,-0.4785629958373837,0,62,1,1,-2.4476866775923867,5.070796460176991,
1,0,0,-2.12461348496444,0.0,0.0,GO:0016925,M100,1,0,GO Biological Processes,19,protein sumoylation,19_GO:0008152 metabolic process,-2.12461348496444,2.444848293299621,2.9823985908069575,5157,28,678,9,1.3274336283185841,0.439531264797975,4193|5905|6613|7329|8554|10054|10055|26054|55719,MDM2|RANGAP1|SUMO2|UBE2I|PIAS1|UBA2|SAE1|SENP6|SLF2,-0.3190367789184187,0,62,0,0,-2.4476866775923867,5.070796460176991,
1,0,0,-2.044351388591475,0.0,0.0,R-HSA-3232118,M100,1,0,Reactome Gene Sets,6,SUMOylation of transcription factors,,-2.044351388591475,3.4573612228479487,3.174031427038328,5157,11,678,5,0.7374631268436578,0.32858519640921113,4193|6613|6670|7329|8554,MDM2|SUMO2|SP3|UBE2I|PIAS1,-0.2955762390382318,0,62,0,0,-2.4476866775923867,5.070796460176991,
1,0,0,-2.443340228559184,0.0,0.0,M156,M100,1,0,Canonical Pathways,11,PID ECADHERIN NASCENT AJ PATHWAY,,-2.443340228559184,2.897597977243995,3.3898627808193513,5157,21,678,8,1.1799410029498525,0.41470364640666435,1495|1500|1739|5906|8826|10006|10163|26999,CTNNA1|CTNND1|DLG1|RAP1A|IQGAP1|ABI1|WASF2|CYFIP2,-0.4785629958373837,0,63,1,1,-2.443340228559184,2.897597977243995,
1,0,0,-2.07319026475874,0.0,0.0,M186,M100,1,0,Canonical Pathways,11,PID PDGFRB PATHWAY,,-2.07319026475874,1.8722940776038122,2.753316736762282,5157,65,678,16,2.359882005899705,0.5829676361183002,396|1785|3845|4893|5610|5781|5906|5921|6464|7529|7534|8826|10006|10163|26999|55845,ARHGDIA|DNM2|KRAS|NRAS|EIF2AK2|PTPN11|RAP1A|RASA1|SHC1|YWHAB|YWHAZ|IQGAP1|ABI1|WASF2|CYFIP2|BRK1,-0.30650352589679497,0,63,0,0,-2.443340228559184,2.897597977243995,
0,1,0,0.0,-2.4388273879472324,0.0,hsa04068,M010,1,0,KEGG Pathway,24,FoxO signaling pathway,,-2.4388273879472324,2.155936454849498,3.164495483667543,5157,52,644,14,2.1739130434782608,0.5746527528670445,208|1432|1454|1956|3551|4088|5603|6648|6794|7874|9140|10000|51701|114907,AKT2|MAPK14|CSNK1E|EGFR|IKBKB|SMAD3|MAPK13|SOD2|STK11|USP7|ATG12|AKT3|NLK|FBXO32,-0.4785629958373837,0,64,1,1,-2.4388273879472324,2.155936454849498,
0,1,0,0.0,-2.0259122421067777,0.0,GO:0000165,M010,1,0,GO Biological Processes,19,MAPK cascade,19_GO:0050896 response to stimulus,-2.0259122421067777,1.8568728058331083,2.706662309264271,5157,69,644,16,2.484472049689441,0.6133537320553075,1432|1956|2247|2887|3551|4088|5048|5603|5774|5871|9344|11183|23064|51701|51776|201163,MAPK14|EGFR|FGF2|GRB10|IKBKB|SMAD3|PAFAH1B1|MAPK13|PTPN3|MAP4K2|TAOK2|MAP4K5|SETX|NLK|MAP3K20|FLCN,-0.2825862792482045,0,64,0,0,-2.4388273879472324,2.155936454849498,
0,0,1,0.0,0.0,-2.419417248124875,WP4224,M001,1,0,WikiPathways,27,Purine metabolism and related disorders,,-2.419417248124875,2.9234693877551017,3.330255158873783,5157,12,1029,7,0.6802721088435374,0.25624264334133234,159|316|2618|5631|10606|50484|55034,ADSS2|AOX1|GART|PRPS1|PAICS|RRM2B|MOCOS,-0.4638820197494987,0,65,1,1,-2.419417248124875,2.9234693877551017,
1,0,0,-2.393514512654162,0.0,0.0,GO:0022406,M100,1,0,GO Biological Processes,19,membrane docking,19_GO:0009987 cellular process,-2.393514512654162,2.197345132743363,3.1384192394042834,5157,45,678,13,1.9174041297935103,0.5266692445827678,488|3383|4218|6810|7430|7879|8724|9218|10490|10640|10652|81671|118987,ATP2A2|ICAM1|RAB8A|STX4|EZR|RAB7A|SNX3|VAPA|VTI1B|EXOC5|YKT6|VMP1|PDZD8,-0.4518778937953446,0,66,1,1,-2.393514512654162,2.197345132743363,
0,0,1,0.0,0.0,-2.117890487042949,M295,M001,1,0,Canonical Pathways,11,SIG PIP3 SIGNALING IN CARDIAC MYOCTES,,-2.3827050289998843,1.6029676406111966,2.821100823773708,5157,26,2351,19,0.8081667375584858,0.18465544987375415,208|1385|2932|5058|5062|5290|5728|6198|6464|6654|7248|7529|7534|9221|9586|10000|10971|23368|56288,AKT2|CREB1|GSK3B|PAK1|PAK2|PIK3CA|PTEN|RPS6KB1|SHC1|SOS1|TSC1|YWHAB|YWHAZ|NOLC1|CREB5|AKT3|YWHAQ|PPP1R13B|PARD3,0.0,0,67,1,1,-2.3827050289998843,1.6029676406111966,
0,0,1,0.0,0.0,-2.3784593291303198,GO:0090288,M001,1,0,GO Biological Processes,19,negative regulation of cellular response to growth factor stimulus,19_GO:0048519 negative regulation of biological process,-2.3784593291303198,2.1016646289852345,3.071392003422759,5157,31,1029,13,1.2633624878522838,0.3481733033752059,4734|4851|5494|6498|7321|7323|8573|8837|9353|51592|57154|64750|91851,NEDD4|NOTCH1|PPM1A|SKIL|UBE2D1|UBE2D3|CASK|CFLAR|SLIT2|TRIM33|SMURF1|SMURF2|CHRDL1,-0.44022895896341396,0,68,1,1,-2.3784593291303198,2.1016646289852345,
1,0,0,-2.3126255542403356,0.0,0.0,GO:0045860,M100,1,0,GO Biological Processes,19,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.3126255542403356,1.8527910142954391,2.952443399395745,5157,78,678,19,2.8023598820059,0.633833175631756,1654|3320|3491|5245|5478|5906|6188|6885|7520|7786|8754|8826|10006|10645|10899|23411|55704|65018|143384,DDX3X|HSP90AA1|CCN1|PHB1|PPIA|RAP1A|RPS3|MAP3K7|XRCC5|MAP3K12|ADAM9|IQGAP1|ABI1|CAMKK2|JTB|SIRT1|CCDC88A|PINK1|CACUL1,-0.39046200150640564,0,69,1,1,-2.3126255542403356,1.8527910142954391,
1,0,0,-2.1728839228539476,0.0,0.0,GO:0045859,M100,1,0,GO Biological Processes,19,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.1728839228539476,1.5615366582664245,2.724594867782484,5157,151,678,31,4.572271386430678,0.8022106927689044,60|890|1654|2776|3320|3491|3843|5245|5478|5569|5906|6188|6885|7026|7453|7520|7786|8754|8826|9052|10006|10114|10645|10899|10983|23411|27250|54206|55704|65018|143384,ACTB|CCNA2|DDX3X|GNAQ|HSP90AA1|CCN1|IPO5|PHB1|PPIA|PKIA|RAP1A|RPS3|MAP3K7|NR2F2|WARS1|XRCC5|MAP3K12|ADAM9|IQGAP1|GPRC5A|ABI1|HIPK3|CAMKK2|JTB|CCNI|SIRT1|PDCD4|ERRFI1|CCDC88A|PINK1|CACUL1,-0.326100669993596,0,69,0,0,-2.3126255542403356,1.8527910142954391,
1,0,0,-2.15016504998136,0.0,0.0,GO:0033674,M100,1,0,GO Biological Processes,19,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-2.15016504998136,1.7361966140823393,2.7719077619094574,5157,92,678,21,3.0973451327433628,0.6653463693106606,558|1654|1969|3320|3491|5245|5478|5906|6188|6885|7520|7786|8754|8826|10006|10645|10899|23411|55704|65018|143384,AXL|DDX3X|EPHA2|HSP90AA1|CCN1|PHB1|PPIA|RAP1A|RPS3|MAP3K7|XRCC5|MAP3K12|ADAM9|IQGAP1|ABI1|CAMKK2|JTB|SIRT1|CCDC88A|PINK1|CACUL1,-0.3195685582142835,0,69,0,0,-2.3126255542403356,1.8527910142954391,
1,0,0,-2.258467924442387,0.0,0.0,GO:0000413,M100,1,0,GO Biological Processes,19,protein peptidyl-prolyl isomerization,19_GO:0008152 metabolic process,-2.258467924442387,3.8030973451327434,3.451770128046587,5157,10,678,5,0.7374631268436578,0.32858519640921113,2288|4820|5478|5481|10105,FKBP4|NKTR|PPIA|PPID|PPIF,-0.3629439533495661,0,70,1,1,-2.258467924442387,3.8030973451327434,
1,0,0,-2.2576278533040313,0.0,0.0,hsa05160,M100,1,0,KEGG Pathway,24,Hepatitis C,,-2.2576278533040313,2.001630181648812,2.95828841170458,5157,57,678,15,2.2123893805309733,0.564882151911962,355|637|975|3646|3845|3949|4893|5520|5610|7529|7534|8554|10197|55844|57506,FAS|BID|CD81|EIF3E|KRAS|LDLR|NRAS|PPP2R2A|EIF2AK2|YWHAB|YWHAZ|PIAS1|PSME3|PPP2R2D|MAVS,-0.3629439533495661,0,71,1,1,-2.2576278533040313,2.001630181648812,
0,1,0,0.0,-2.2417386794460863,0.0,WP5224,M010,1,0,WikiPathways,27,2q37 copy number variation syndrome,,-2.2417386794460863,2.124508809735074,2.987460550722652,5157,49,644,13,2.018633540372671,0.5541885577647513,801|1915|1956|3069|4134|5873|10920|23157|23192|58528|84289|116987|140739,CALM1|EEF1A1|EGFR|HDLBP|MAP4|RAB27A|COPS8|SEPTIN6|ATG4B|RRAGD|ING5|AGAP1|UBE2F,-0.3548985784122049,0,72,1,1,-2.2417386794460863,2.124508809735074,
1,0,0,-2.2404710711344125,0.0,0.0,hsa03250,M100,1,0,KEGG Pathway,24,Viral life cycle - HIV-1,,-2.2404710711344125,2.5353982300884956,3.111895504448763,5157,27,678,9,1.3274336283185841,0.439531264797975,4131|5478|6827|9972|10955|11168|27125|27350|29082,MAP1B|PPIA|SUPT4H1|NUP153|SERINC3|PSIP1|AFF4|APOBEC3C|CHMP4A,-0.3548985784122049,0,73,1,1,-2.2404710711344125,2.5353982300884956,
